Id	Id2	Geography	Total; Estimate; Total population	Total; Margin of Error; Total population	Male; Estimate; Total population	Male; Margin of Error; Total population	Female; Estimate; Total population	Female; Margin of Error; Total population	Total; Estimate; AGE - Under 5 years	Total; Margin of Error; AGE - Under 5 years	Male; Estimate; AGE - Under 5 years	Male; Margin of Error; AGE - Under 5 years	Female; Estimate; AGE - Under 5 years	Female; Margin of Error; AGE - Under 5 years	Total; Estimate; AGE - 5 to 9 years	Total; Margin of Error; AGE - 5 to 9 years	Male; Estimate; AGE - 5 to 9 years	Male; Margin of Error; AGE - 5 to 9 years	Female; Estimate; AGE - 5 to 9 years	Female; Margin of Error; AGE - 5 to 9 years	Total; Estimate; AGE - 10 to 14 years	Total; Margin of Error; AGE - 10 to 14 years	Male; Estimate; AGE - 10 to 14 years	Male; Margin of Error; AGE - 10 to 14 years	Female; Estimate; AGE - 10 to 14 years	Female; Margin of Error; AGE - 10 to 14 years	Total; Estimate; AGE - 15 to 19 years	Total; Margin of Error; AGE - 15 to 19 years	Male; Estimate; AGE - 15 to 19 years	Male; Margin of Error; AGE - 15 to 19 years	Female; Estimate; AGE - 15 to 19 years	Female; Margin of Error; AGE - 15 to 19 years	Total; Estimate; AGE - 20 to 24 years	Total; Margin of Error; AGE - 20 to 24 years	Male; Estimate; AGE - 20 to 24 years	Male; Margin of Error; AGE - 20 to 24 years	Female; Estimate; AGE - 20 to 24 years	Female; Margin of Error; AGE - 20 to 24 years	Total; Estimate; AGE - 25 to 29 years	Total; Margin of Error; AGE - 25 to 29 years	Male; Estimate; AGE - 25 to 29 years	Male; Margin of Error; AGE - 25 to 29 years	Female; Estimate; AGE - 25 to 29 years	Female; Margin of Error; AGE - 25 to 29 years	Total; Estimate; AGE - 30 to 34 years	Total; Margin of Error; AGE - 30 to 34 years	Male; Estimate; AGE - 30 to 34 years	Male; Margin of Error; AGE - 30 to 34 years	Female; Estimate; AGE - 30 to 34 years	Female; Margin of Error; AGE - 30 to 34 years	Total; Estimate; AGE - 35 to 39 years	Total; Margin of Error; AGE - 35 to 39 years	Male; Estimate; AGE - 35 to 39 years	Male; Margin of Error; AGE - 35 to 39 years	Female; Estimate; AGE - 35 to 39 years	Female; Margin of Error; AGE - 35 to 39 years	Total; Estimate; AGE - 40 to 44 years	Total; Margin of Error; AGE - 40 to 44 years	Male; Estimate; AGE - 40 to 44 years	Male; Margin of Error; AGE - 40 to 44 years	Female; Estimate; AGE - 40 to 44 years	Female; Margin of Error; AGE - 40 to 44 years	Total; Estimate; AGE - 45 to 49 years	Total; Margin of Error; AGE - 45 to 49 years	Male; Estimate; AGE - 45 to 49 years	Male; Margin of Error; AGE - 45 to 49 years	Female; Estimate; AGE - 45 to 49 years	Female; Margin of Error; AGE - 45 to 49 years	Total; Estimate; AGE - 50 to 54 years	Total; Margin of Error; AGE - 50 to 54 years	Male; Estimate; AGE - 50 to 54 years	Male; Margin of Error; AGE - 50 to 54 years	Female; Estimate; AGE - 50 to 54 years	Female; Margin of Error; AGE - 50 to 54 years	Total; Estimate; AGE - 55 to 59 years	Total; Margin of Error; AGE - 55 to 59 years	Male; Estimate; AGE - 55 to 59 years	Male; Margin of Error; AGE - 55 to 59 years	Female; Estimate; AGE - 55 to 59 years	Female; Margin of Error; AGE - 55 to 59 years	Total; Estimate; AGE - 60 to 64 years	Total; Margin of Error; AGE - 60 to 64 years	Male; Estimate; AGE - 60 to 64 years	Male; Margin of Error; AGE - 60 to 64 years	Female; Estimate; AGE - 60 to 64 years	Female; Margin of Error; AGE - 60 to 64 years	Total; Estimate; AGE - 65 to 69 years	Total; Margin of Error; AGE - 65 to 69 years	Male; Estimate; AGE - 65 to 69 years	Male; Margin of Error; AGE - 65 to 69 years	Female; Estimate; AGE - 65 to 69 years	Female; Margin of Error; AGE - 65 to 69 years	Total; Estimate; AGE - 70 to 74 years	Total; Margin of Error; AGE - 70 to 74 years	Male; Estimate; AGE - 70 to 74 years	Male; Margin of Error; AGE - 70 to 74 years	Female; Estimate; AGE - 70 to 74 years	Female; Margin of Error; AGE - 70 to 74 years	Total; Estimate; AGE - 75 to 79 years	Total; Margin of Error; AGE - 75 to 79 years	Male; Estimate; AGE - 75 to 79 years	Male; Margin of Error; AGE - 75 to 79 years	Female; Estimate; AGE - 75 to 79 years	Female; Margin of Error; AGE - 75 to 79 years	Total; Estimate; AGE - 80 to 84 years	Total; Margin of Error; AGE - 80 to 84 years	Male; Estimate; AGE - 80 to 84 years	Male; Margin of Error; AGE - 80 to 84 years	Female; Estimate; AGE - 80 to 84 years	Female; Margin of Error; AGE - 80 to 84 years	Total; Estimate; AGE - 85 years and over	Total; Margin of Error; AGE - 85 years and over	Male; Estimate; AGE - 85 years and over	Male; Margin of Error; AGE - 85 years and over	Female; Estimate; AGE - 85 years and over	Female; Margin of Error; AGE - 85 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years	Total; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years	Male; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years	Male; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years	Female; Estimate; SELECTED AGE CATEGORIES - 5 to 14 years	Female; Margin of Error; SELECTED AGE CATEGORIES - 5 to 14 years	Total; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years	Total; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years	Male; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years	Male; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years	Female; Estimate; SELECTED AGE CATEGORIES - 15 to 17 years	Female; Margin of Error; SELECTED AGE CATEGORIES - 15 to 17 years	Total; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years	Total; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years	Male; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years	Male; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years	Female; Estimate; SELECTED AGE CATEGORIES - 18 to 24 years	Female; Margin of Error; SELECTED AGE CATEGORIES - 18 to 24 years	Total; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years	Total; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years	Male; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years	Male; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years	Female; Estimate; SELECTED AGE CATEGORIES - 15 to 44 years	Female; Margin of Error; SELECTED AGE CATEGORIES - 15 to 44 years	Total; Estimate; SELECTED AGE CATEGORIES - 16 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 16 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 16 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 16 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 18 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 18 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 18 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 18 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 60 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 60 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 60 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 60 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 62 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 62 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 62 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 62 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 65 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 65 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 65 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 65 years and over	Total; Estimate; SELECTED AGE CATEGORIES - 75 years and over	Total; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over	Male; Estimate; SELECTED AGE CATEGORIES - 75 years and over	Male; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over	Female; Estimate; SELECTED AGE CATEGORIES - 75 years and over	Female; Margin of Error; SELECTED AGE CATEGORIES - 75 years and over	Total; Estimate; SUMMARY INDICATORS - Median age (years)	Total; Margin of Error; SUMMARY INDICATORS - Median age (years)	Male; Estimate; SUMMARY INDICATORS - Median age (years)	Male; Margin of Error; SUMMARY INDICATORS - Median age (years)	Female; Estimate; SUMMARY INDICATORS - Median age (years)	Female; Margin of Error; SUMMARY INDICATORS - Median age (years)	Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Total; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Male; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Male; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Female; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Female; Margin of Error; SUMMARY INDICATORS - Sex ratio (males per 100 females)	Total; Estimate; SUMMARY INDICATORS - Age dependency ratio	Total; Margin of Error; SUMMARY INDICATORS - Age dependency ratio	Male; Estimate; SUMMARY INDICATORS - Age dependency ratio	Male; Margin of Error; SUMMARY INDICATORS - Age dependency ratio	Female; Estimate; SUMMARY INDICATORS - Age dependency ratio	Female; Margin of Error; SUMMARY INDICATORS - Age dependency ratio	Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio	Total; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio	Male; Estimate; SUMMARY INDICATORS - Old-age dependency ratio	Male; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio	Female; Estimate; SUMMARY INDICATORS - Old-age dependency ratio	Female; Margin of Error; SUMMARY INDICATORS - Old-age dependency ratio	Total; Estimate; SUMMARY INDICATORS - Child dependency ratio	Total; Margin of Error; SUMMARY INDICATORS - Child dependency ratio	Male; Estimate; SUMMARY INDICATORS - Child dependency ratio	Male; Margin of Error; SUMMARY INDICATORS - Child dependency ratio	Female; Estimate; SUMMARY INDICATORS - Child dependency ratio	Female; Margin of Error; SUMMARY INDICATORS - Child dependency ratio	Total; Estimate; PERCENT IMPUTED - Sex	Total; Margin of Error; PERCENT IMPUTED - Sex	Male; Estimate; PERCENT IMPUTED - Sex	Male; Margin of Error; PERCENT IMPUTED - Sex	Female; Estimate; PERCENT IMPUTED - Sex	Female; Margin of Error; PERCENT IMPUTED - Sex	Total; Estimate; PERCENT IMPUTED - Age	Total; Margin of Error; PERCENT IMPUTED - Age	Male; Estimate; PERCENT IMPUTED - Age	Male; Margin of Error; PERCENT IMPUTED - Age	Female; Estimate; PERCENT IMPUTED - Age	Female; Margin of Error; PERCENT IMPUTED - Age
7950000US0607301	607301	San Diego County (Northwest)--Oceanside City & Camp Pendleton PUMA, California	199653	8092	107557	5615	92096	4757	8.7	1.3	9.3	1.9	8.1	2.1	6.4	1.4	5.6	1.4	7.3	2.1	5.3	1	5	1.6	5.8	1.1	6.8	1.2	8.5	1.8	4.8	1.6	13.1	1.9	16.2	2.5	9.4	2	9.1	1.7	10.1	2.2	8	1.8	7.1	1.2	7.4	1.2	6.7	1.7	7	1.2	6	1.5	8.3	1.4	6.5	1.2	5.1	1.2	8.2	1.9	4.2	0.8	4	1	4.5	1.1	5	0.9	4.8	0.9	5.4	1.3	5.6	0.9	5.2	1.1	6.2	1.3	3.9	0.6	3.8	0.8	4	0.9	3.2	0.6	3.1	0.7	3.3	1	2.4	0.5	1.7	0.7	3.2	0.7	2.5	0.7	2.3	0.7	2.8	0.9	1.8	0.6	1.3	0.7	2.3	0.9	1.2	0.4	0.7	0.4	1.8	0.7	11.7	1.6	10.6	1.8	13.1	2.4	3.1	0.8	3.4	1.2	2.7	0.9	16.8	2.1	21.3	2.9	11.6	2.2	49.6	2	53.3	2.7	45.4	2.6	78.9	1.9	79.5	2.6	78.2	2.9	76.4	1.9	76.7	2.9	76.1	2.9	15	1.6	12.9	1.7	17.4	2.3	13.3	1.6	11.3	1.6	15.7	2.2	11.1	1.4	9.1	1.5	13.4	1.9	5.5	1.1	4.3	1	6.9	1.5	30.4	1.9	27.9	1.7	34.9	2.3	116.8	7.6	(X)	(X)	(X)	(X)	53	4.4	(X)	(X)	(X)	(X)	17	2.4	(X)	(X)	(X)	(X)	36.1	3.7	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	1.4	(X)	(X)	(X)	(X)	(X)
7950000US0607302	607302	San Diego County (North & East)--Fallbrook, Alpine & Valley Center PUMA; California	118417	9196	61093	5477	57324	4429	6.9	1.6	6.8	2.2	7	2.1	5.9	1.2	7.1	1.8	4.6	1.9	4.4	0.9	4.8	1.4	4	1.1	5.5	1.1	5.6	1.5	5.4	1.4	8	1.9	9	2.6	6.9	2.3	6.6	1.7	6.8	2.3	6.4	1.9	4.4	1.2	4.8	1.7	4	1.5	3.8	0.8	3.2	1	4.4	1.4	5.7	1.1	6.1	1.8	5.2	1.4	6	1.2	4.7	1.4	7.4	1.9	7.4	1.3	7.5	1.9	7.2	1.5	6.6	1.3	6.1	1.6	7.1	1.7	8.8	1.7	8.8	2.1	8.8	2.4	6.1	1.2	5.8	1.4	6.3	1.5	5.6	1.2	6.3	1.7	4.8	1.2	2.9	0.8	2.5	1	3.3	1.1	2.4	0.7	2.3	0.9	2.5	0.9	3.2	1	1.8	1.1	4.6	1.3	10.3	1.5	11.8	2.4	8.6	2.3	3	0.7	3.5	1.1	2.5	0.9	10.5	2.2	11.1	2.8	9.8	2.7	33.9	2.6	35.6	2.9	32.2	3.7	81.9	2.3	80.4	3.3	83.5	2.9	79.8	2.2	77.9	3.2	81.9	2.9	29	2.6	27.6	3.1	30.4	3.3	25.1	2.5	23.8	3	26.4	3.1	20.2	2.4	18.8	2.8	21.6	2.9	8.5	1.5	6.7	1.6	10.4	2	44.5	2.4	42.6	3.7	46.6	2.5	106.6	6.8	(X)	(X)	(X)	(X)	67.5	7.3	(X)	(X)	(X)	(X)	33.8	5.1	(X)	(X)	(X)	(X)	33.8	4.6	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	2.4	(X)	(X)	(X)	(X)	(X)
7950000US0607303	607303	San Diego County (Northwest)--Vista City PUMA, California	112814	4537	56291	2876	56523	3581	5.9	1.4	5.9	1.9	5.9	1.7	6.4	1.3	5.7	1.5	7.1	1.9	6.8	1.3	6.1	1.9	7.4	1.9	6.3	1.1	5.8	1.5	6.8	1.7	10.7	1.6	14.1	2.2	7.2	1.7	7.4	1.7	8.2	2.3	6.7	1.8	9.8	1.7	9.8	2	9.9	2.1	7	1.3	6.8	1.6	7.3	1.8	7.2	1.2	6.8	1.8	7.5	1.5	7.4	1.4	7.5	1.7	7.4	1.8	5.4	0.9	5.3	1.3	5.5	1.3	5.2	1	4.9	1.3	5.4	1.3	5	1	4.7	1.3	5.3	1.4	3.4	0.9	3.1	1	3.8	1	2.6	0.8	2.5	0.8	2.6	1	1.8	0.6	1.5	0.7	2	0.8	1.1	0.5	0.7	0.4	1.4	1	0.7	0.3	0.6	0.4	0.9	0.5	13.1	1.9	11.8	2.3	14.5	2.9	4.1	0.9	3.7	1	4.5	1.2	12.9	1.6	16.3	2.2	9.5	1.7	48.4	2.3	51.5	3	45.2	3.2	79.8	2.1	81.1	2.8	78.4	2.9	76.9	2.1	78.6	2.9	75.1	2.9	14.6	1.9	13.1	2.2	16.1	2.3	12.2	1.8	11.2	2.1	13.2	2.3	9.6	1.6	8.4	1.8	10.8	1.9	3.6	0.9	2.8	1	4.4	1.3	33.2	1.3	32.3	1.6	34.5	2.3	99.6	8.2	(X)	(X)	(X)	(X)	48.7	4.6	(X)	(X)	(X)	(X)	14.3	2.6	(X)	(X)	(X)	(X)	34.4	4	(X)	(X)	(X)	(X)	0.1	(X)	(X)	(X)	(X)	(X)	0.6	(X)	(X)	(X)	(X)	(X)
7950000US0607304	607304	San Diego County (Northwest)--Carlsbad City PUMA, California	122737	4564	60340	2754	62397	3647	5.3	1.7	5.6	2	5	2.1	6.9	1.5	8.4	2.4	5.5	1.8	7.3	1.7	7.3	1.9	7.3	2.7	4.8	1.2	5.5	1.7	4	1.7	4.9	1.4	4.4	1.8	5.4	1.8	5.9	1.7	6.3	2.5	5.5	1.8	5	1.5	4.5	2	5.5	1.6	7	1.5	7.1	2	6.9	1.9	6.9	1.6	6.9	2.1	6.8	2.1	8.1	1.4	8	1.7	8.2	2.1	7.3	1.1	6.9	1.5	7.6	1.6	7.1	1.5	7.3	1.9	6.9	1.9	6.8	1.3	7	1.9	6.5	1.7	5.5	1.3	5.2	1.5	5.8	1.6	3.5	0.8	3.2	1.1	3.8	0.9	2.7	1	2.2	0.9	3.3	1.6	2.6	1.2	2.1	1.2	3.1	1.4	2.3	0.9	2	1.1	2.7	1.1	14.2	2.6	15.7	2.8	12.8	3.2	2.9	0.9	3.5	1.4	2.3	1.2	6.8	1.5	6.4	1.8	7.2	2.3	34.5	2.4	34.8	3	34.3	3	80	2.7	78	3.2	82	3.4	77.6	2.5	75.2	3.1	79.9	3.3	23.5	2.9	21.7	3	25.2	3.7	20.6	2.8	18.6	2.8	22.6	3.6	16.7	2.4	14.7	2.5	18.7	3	7.7	1.8	6.3	1.9	9	2.5	42.4	2.8	40.9	3.1	43.6	3.1	96.7	7.2	(X)	(X)	(X)	(X)	64.3	6.8	(X)	(X)	(X)	(X)	27.5	4.6	(X)	(X)	(X)	(X)	36.8	5.1	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	1.4	(X)	(X)	(X)	(X)	(X)
7950000US0607305	607305	San Diego County (Northwest)--San Marcos & Escondido (West) Cities PUMA, California	124478	4314	63448	3184	61030	3345	6.7	1.6	7.4	2.2	5.9	1.9	6.7	1.5	7.5	2.1	6	1.8	6.3	1.1	7	1.7	5.5	1.6	7	1.4	7.6	2.1	6.5	1.6	8.4	1.8	10.7	2.5	6	1.8	5.9	1.4	4.2	1.6	7.6	2	8	1.6	9	2.1	7.1	2.1	6.4	1.4	5.4	1.9	7.4	1.7	7.4	1.5	7.5	2	7.3	1.7	7.4	1.3	6.1	1.5	8.7	1.9	5.1	1.2	5.6	1.5	4.6	1.4	5.1	1.1	5.4	1.6	4.8	1.3	5.1	1.1	4.2	1.2	6.1	1.6	4.7	0.9	3.8	1.3	5.6	1.3	2.7	0.8	2.6	1	2.8	1.1	2.4	0.7	2.7	1	2.1	0.7	2.8	0.8	2.1	1	3.6	1.1	2	0.5	1.4	0.7	2.6	0.9	13	2	14.5	2.9	11.5	2.4	3.2	0.8	3.8	1.3	2.6	1	12.2	2.1	14.4	2.7	9.9	2.2	43	2.3	44.3	3.1	41.8	3	79.3	2.2	76.9	3.5	81.8	2.6	77.1	2.3	74.3	3.5	80.1	2.8	19.7	2	16.8	2.6	22.8	2.4	18.1	1.9	15.7	2.6	20.7	2.1	14.6	1.9	12.6	2.5	16.7	2.2	7.2	1.2	6.2	1.7	8.3	1.5	35.8	2.1	33	2.3	38.3	2.4	104	8.2	(X)	(X)	(X)	(X)	59.9	6	(X)	(X)	(X)	(X)	23.3	3.5	(X)	(X)	(X)	(X)	36.6	4.6	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	1.4	(X)	(X)	(X)	(X)	(X)
7950000US0607306	607306	San Diego County (Northwest)--Escondido City (East) PUMA, California	146011	5017	72459	3367	73552	3508	7.8	1.1	8.3	1.6	7.3	1.5	7.6	1.3	7.7	1.8	7.5	1.6	6.8	1.1	6.5	1.4	7.1	1.6	7.6	1.1	7.5	1.5	7.7	1.4	7.2	1.2	8.1	1.6	6.4	1.4	8.4	1.4	9.1	1.8	7.7	1.9	7.9	1.4	8.2	2.2	7.5	1.5	6.3	1.2	5.5	1.3	7.1	1.6	6.8	1.1	7.2	1.7	6.4	1.3	6.6	1.2	7.3	1.4	5.8	1.4	4.4	0.8	4.6	1.2	4.2	0.9	6.8	1	5.7	1.2	7.9	1.4	5	0.9	5.3	1.2	4.7	1.2	3.5	0.6	3.5	0.8	3.5	0.9	2.7	0.7	2.6	1.2	2.7	0.9	1.6	0.5	0.5	0.3	2.6	0.9	1	0.3	1	0.5	1.1	0.4	2.1	0.5	1.4	0.6	2.7	0.8	14.4	1.7	14.2	2.2	14.7	2.1	4.7	0.8	4.8	1.1	4.6	1	10.1	1.5	10.7	1.9	9.5	1.8	44.3	2.1	45.6	3.1	43	2.2	76.6	1.9	76.4	2.8	76.8	2.4	73.1	2.1	72.7	2.9	73.4	2.5	15.7	1.7	14.3	2.1	17.2	2.2	13	1.5	11.2	1.9	14.8	2	10.8	1.3	9	1.7	12.5	1.8	4.7	0.8	2.9	0.8	6.3	1.2	33.2	1.6	31.9	2.7	34.3	1.4	98.5	6.4	(X)	(X)	(X)	(X)	60.5	5.2	(X)	(X)	(X)	(X)	17.3	2.3	(X)	(X)	(X)	(X)	43.2	4.6	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	1.6	(X)	(X)	(X)	(X)	(X)
7950000US0607307	607307	San Diego County (Central)--Lakeside, Winter Gardens & Ramona PUMA; California	102271	7546	48959	3720	53312	4698	6.5	1.6	5.5	2.1	7.5	2.4	6.8	1.5	6.9	1.8	6.7	2.2	5.9	1.5	6.5	2.2	5.3	1.7	6	1.2	5.6	1.8	6.5	1.6	6.4	1.3	6	1.8	6.7	1.8	5.8	1.4	5.2	2	6.4	1.9	6.7	1.5	7.5	2	5.9	1.8	4	1	5.2	1.8	3	1	5.7	1.2	5.3	1.2	6.1	1.9	6.8	1.2	8.1	1.9	5.5	1.3	10.7	1.7	10.5	2.1	10.9	2	7.8	1.4	8	1.9	7.6	1.9	6.9	1.3	6	1.5	7.8	1.9	6.2	1.5	6.7	2	5.7	1.5	2.4	0.7	2.8	1.2	2.1	0.9	2.6	0.7	2.2	0.7	3	1	1.6	0.5	1.5	0.8	1.6	0.6	1.1	0.6	0.5	0.5	1.7	1.1	12.6	2.3	13.3	3.2	12	3	3.7	0.8	3.6	1.4	3.8	1.1	8.8	1.7	8.1	2	9.4	2.3	34.7	2.6	34.8	3.4	34.6	3.2	79.6	3	80	3.8	79.3	3.6	77.2	2.9	77.6	3.7	76.8	3.4	20.9	2.5	19.7	2.8	21.9	3.1	17.9	2.4	17.1	2.8	18.7	2.9	13.9	2.1	13.7	2.6	14.1	2.4	5.3	1.2	4.2	1.1	6.3	1.7	42	3.5	42.4	4	41.6	4.3	91.8	6.8	(X)	(X)	(X)	(X)	58.1	6.5	(X)	(X)	(X)	(X)	22	3.6	(X)	(X)	(X)	(X)	36.1	5.7	(X)	(X)	(X)	(X)	0.1	(X)	(X)	(X)	(X)	(X)	1.6	(X)	(X)	(X)	(X)	(X)
7950000US0607308	607308	San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities PUMA, California	130098	6253	61663	3668	68435	3600	6.6	1.3	6.2	1.7	7	1.5	6.7	1.4	7.5	1.8	6	1.6	6.1	1.1	5.5	1.5	6.6	1.6	6.2	1.1	6.2	1.6	6.1	1.6	4.9	1.4	5.8	2.3	4.1	1.1	6.2	1.2	5.5	1.6	6.9	1.9	7.5	1.3	8.1	2	6.9	1.7	5.9	1.2	5.8	1.7	6	1.4	6	1.2	6.3	1.6	5.8	1.4	7.2	1.3	8	1.6	6.4	1.4	8	1	7.8	1.3	8.2	1.4	7	1	7.1	1.3	6.9	1.3	7	1.4	6	1.6	7.9	1.7	5	1.2	5.8	1.4	4.2	1.3	3.3	0.9	2.7	1	3.7	1.3	2	0.6	2	0.8	2	0.8	2.3	0.6	2.1	0.7	2.5	0.8	2.1	0.6	1.3	0.7	2.7	0.9	12.8	1.8	13	2.3	12.6	2.4	3.9	0.8	4.1	1.1	3.8	1.1	7.1	1.6	8	2.4	6.4	1.5	36.7	2.1	37.8	2.8	35.8	2.6	79.6	2.2	79.8	2.9	79.4	2.6	76.6	2.3	76.7	3	76.6	2.7	21.7	2	20	2.5	23.1	2.3	18.6	1.8	17.3	2.2	19.7	2	14.6	1.8	14	2.3	15.2	1.9	6.4	0.9	5.4	1.2	7.3	1.2	39.9	2.4	39.4	2.8	40.4	2.7	90.1	5.2	(X)	(X)	(X)	(X)	61.3	6	(X)	(X)	(X)	(X)	23.6	3.4	(X)	(X)	(X)	(X)	37.7	4.8	(X)	(X)	(X)	(X)	0.1	(X)	(X)	(X)	(X)	(X)	3.2	(X)	(X)	(X)	(X)	(X)
7950000US0607309	607309	San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, California	186363	10385	90455	5387	95908	5932	7.1	1.2	8.4	2	5.9	1.5	9.2	1.2	10	1.8	8.5	1.7	8.2	1.2	6.3	1.2	10.1	2.2	6.1	1.1	6	1.3	6.2	1.5	3.7	0.8	4.3	1.2	3.1	1	5.5	1.2	5.6	1.6	5.3	1.5	6.6	1.1	6.3	1.3	6.9	1.5	7.2	1.2	7.3	1.5	7.1	1.6	8.8	1.3	9.7	2.2	8	1.4	6.8	1.1	6.8	1.5	6.8	1.3	8.1	1.2	8.9	1.6	7.3	1.2	5.2	0.7	5	1	5.4	0.9	4.6	0.8	4.1	0.9	5	1	4.5	0.8	4.1	1	5	1.2	3	0.9	2.7	1	3.2	1.2	1.9	0.7	2.6	1.1	1.3	0.6	1.3	0.5	0.6	0.5	1.9	0.7	2.1	0.5	1.3	0.5	2.9	0.8	17.4	1.8	16.2	1.9	18.5	2.6	4.5	0.8	4	0.9	5	1.3	5.3	0.9	6.3	1.6	4.4	1.1	38	1.8	39.3	2.2	36.7	2.6	74.4	1.9	74.1	2.7	74.7	2.7	71	2	71.4	2.6	70.6	2.7	17.4	2.1	15.4	2.3	19.3	2.4	15.6	2	13.7	2.2	17.3	2.3	12.8	1.8	11.3	2.2	14.3	2.1	5.3	1	4.5	1.3	6.1	1.2	37.6	1.4	37.3	1.8	37.8	1.8	94.3	4.6	(X)	(X)	(X)	(X)	72	6.1	(X)	(X)	(X)	(X)	22.1	3.6	(X)	(X)	(X)	(X)	49.9	4.6	(X)	(X)	(X)	(X)	0	(X)	(X)	(X)	(X)	(X)	2.6	(X)	(X)	(X)	(X)	(X)
